source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error,variant,seed
depablo_low_temp,25,20,20,20,0.9041558760957896,0.0778037000430868,0.1113451632350467,2.652848380080286e-07,0.0006318797008134,0.0002677497424883,near08,456
depablo_low_temp,50,20,20,20,0.930150509356214,0.0673722274100514,0.121923909291221,8.101654668024594e-07,0.0008135723182931,0.0004598221683409,near08,456
depablo_low_temp,75,20,20,20,0.9488852295989372,0.0590490517156886,0.1271388104990921,1.6592071567345102e-06,0.0010408110916614,0.0005650978069752,near08,456
depablo_low_temp,100,20,20,20,0.9606863705681726,0.0512227020509598,0.1309363081666797,2.930954360635951e-06,0.001264910493046,0.0007141919544665,near08,456
depablo_low_temp,125,20,20,20,0.9676176286575896,0.0466748880185842,0.1341610869454215,4.677622951021476e-06,0.001515660714358,0.0010254640772473,near08,456
depablo_low_temp,149,20,20,20,0.9723411204584166,0.0456808328844427,0.1369949813213765,7.20058826004788e-06,0.0022267115302383,0.001447761314921,near08,456
depablo_low_temp,150,20,20,20,0.9724992799903116,0.045646122485382,0.137105677594105,7.333325697800319e-06,0.0022750271484255,0.0014675916463602,near08,456
depablo_mixed_temp,5,20,20,20,-0.0805146531906537,0.3992669481683522,0.2267994575756468,1.680675492394812e-05,0.0025667510693892,0.0006405812469893,near08,456
depablo_mixed_temp,10,20,20,20,-0.109888664270576,0.3164118585582368,0.1792210970466572,2.1547610488426012e-05,0.0026625004480592,0.000712670773646,near08,456
depablo_mixed_temp,25,20,20,20,0.4637069937633663,0.2365290000524256,0.1814265265332104,2.271889862583976e-05,0.0036779311310965,0.0008309569398988,near08,456
depablo_mixed_temp,50,20,20,20,0.7344309828723845,0.1342463620765157,0.1290510646927359,2.1413869816910847e-05,0.0030508401338011,0.0010540579853113,near08,456
